starttime	seconds	ctime	dtime	ttime	wait
Thu Sep 19 12:43:43 2024	1726731823	17	28	44	26
Thu Sep 19 12:43:42 2024	1726731822	6	38	44	31
Thu Sep 19 12:43:43 2024	1726731823	19	25	44	18
Thu Sep 19 12:43:43 2024	1726731823	10	34	44	17
Thu Sep 19 12:43:43 2024	1726731823	18	27	45	23
Thu Sep 19 12:43:43 2024	1726731823	17	27	45	20
Thu Sep 19 12:43:43 2024	1726731823	15	30	45	20
Thu Sep 19 12:43:43 2024	1726731823	17	27	45	23
Thu Sep 19 12:43:43 2024	1726731823	17	28	45	26
Thu Sep 19 12:43:43 2024	1726731823	14	31	45	19
Thu Sep 19 12:43:43 2024	1726731823	19	25	45	18
Thu Sep 19 12:43:43 2024	1726731823	18	27	45	23
Thu Sep 19 12:43:42 2024	1726731822	7	38	45	29
Thu Sep 19 12:43:42 2024	1726731822	5	40	45	32
Thu Sep 19 12:43:43 2024	1726731823	16	29	45	17
Thu Sep 19 12:43:43 2024	1726731823	18	27	45	20
Thu Sep 19 12:43:43 2024	1726731823	15	30	45	21
Thu Sep 19 12:43:43 2024	1726731823	17	27	45	23
Thu Sep 19 12:43:43 2024	1726731823	15	30	45	22
Thu Sep 19 12:43:43 2024	1726731823	9	35	45	28
Thu Sep 19 12:43:42 2024	1726731822	3	42	45	37
Thu Sep 19 12:43:43 2024	1726731823	20	25	45	18
Thu Sep 19 12:43:42 2024	1726731822	5	40	45	32
Thu Sep 19 12:43:43 2024	1726731823	19	25	45	18
Thu Sep 19 12:43:43 2024	1726731823	15	29	45	16
Thu Sep 19 12:43:43 2024	1726731823	14	31	45	23
Thu Sep 19 12:43:43 2024	1726731823	15	30	45	16
Thu Sep 19 12:43:43 2024	1726731823	24	21	45	18
Thu Sep 19 12:43:43 2024	1726731823	18	27	45	20
Thu Sep 19 12:43:42 2024	1726731822	5	40	45	32
Thu Sep 19 12:43:43 2024	1726731823	15	30	45	22
Thu Sep 19 12:43:42 2024	1726731822	13	32	45	24
Thu Sep 19 12:43:43 2024	1726731823	20	25	45	18
Thu Sep 19 12:43:43 2024	1726731823	10	35	45	17
Thu Sep 19 12:43:43 2024	1726731823	16	29	45	17
Thu Sep 19 12:43:43 2024	1726731823	14	31	45	19
Thu Sep 19 12:43:42 2024	1726731822	3	42	45	37
Thu Sep 19 12:43:42 2024	1726731822	3	42	45	36
Thu Sep 19 12:43:42 2024	1726731822	13	32	45	24
Thu Sep 19 12:43:42 2024	1726731822	5	40	45	32
Thu Sep 19 12:43:43 2024	1726731823	11	34	45	28
Thu Sep 19 12:43:43 2024	1726731823	13	32	45	22
Thu Sep 19 12:43:43 2024	1726731823	16	29	45	19
Thu Sep 19 12:43:43 2024	1726731823	10	35	45	17
Thu Sep 19 12:43:43 2024	1726731823	15	30	45	21
Thu Sep 19 12:43:43 2024	1726731823	14	31	45	19
Thu Sep 19 12:43:43 2024	1726731823	14	31	45	19
Thu Sep 19 12:43:43 2024	1726731823	13	32	45	17
Thu Sep 19 12:43:43 2024	1726731823	15	30	45	16
Thu Sep 19 12:43:43 2024	1726731823	20	26	45	18
Thu Sep 19 12:43:43 2024	1726731823	10	35	45	28
Thu Sep 19 12:43:43 2024	1726731823	10	35	45	17
Thu Sep 19 12:43:43 2024	1726731823	15	30	45	21
Thu Sep 19 12:43:42 2024	1726731822	13	33	45	24
Thu Sep 19 12:43:43 2024	1726731823	13	32	45	24
Thu Sep 19 12:43:43 2024	1726731823	15	31	45	23
Thu Sep 19 12:43:43 2024	1726731823	20	26	45	18
Thu Sep 19 12:43:43 2024	1726731823	16	29	45	19
Thu Sep 19 12:43:43 2024	1726731823	20	26	45	18
Thu Sep 19 12:43:43 2024	1726731823	25	20	45	11
Thu Sep 19 12:43:43 2024	1726731823	11	35	45	17
Thu Sep 19 12:43:43 2024	1726731823	13	32	45	18
Thu Sep 19 12:43:43 2024	1726731823	15	31	45	19
Thu Sep 19 12:43:43 2024	1726731823	14	31	45	19
Thu Sep 19 12:43:43 2024	1726731823	15	31	45	24
Thu Sep 19 12:43:42 2024	1726731822	4	42	45	37
Thu Sep 19 12:43:43 2024	1726731823	13	32	46	24
Thu Sep 19 12:43:43 2024	1726731823	18	28	46	21
Thu Sep 19 12:43:43 2024	1726731823	15	31	46	24
Thu Sep 19 12:43:43 2024	1726731823	13	32	46	18
Thu Sep 19 12:43:43 2024	1726731823	11	35	46	17
Thu Sep 19 12:43:43 2024	1726731823	15	31	46	19
Thu Sep 19 12:43:43 2024	1726731823	16	30	46	16
Thu Sep 19 12:43:42 2024	1726731822	4	42	46	37
Thu Sep 19 12:43:43 2024	1726731823	15	31	46	24
Thu Sep 19 12:43:43 2024	1726731823	14	32	46	23
Thu Sep 19 12:43:43 2024	1726731823	15	30	46	16
Thu Sep 19 12:43:43 2024	1726731823	24	22	46	15
Thu Sep 19 12:43:43 2024	1726731823	13	32	46	24
Thu Sep 19 12:43:43 2024	1726731823	14	32	46	23
Thu Sep 19 12:43:43 2024	1726731823	11	35	46	17
Thu Sep 19 12:43:43 2024	1726731823	16	30	46	19
Thu Sep 19 12:43:43 2024	1726731823	11	35	46	27
Thu Sep 19 12:43:43 2024	1726731823	18	28	46	19
Thu Sep 19 12:43:43 2024	1726731823	14	32	46	24
Thu Sep 19 12:43:43 2024	1726731823	11	35	46	17
Thu Sep 19 12:43:43 2024	1726731823	16	30	46	19
Thu Sep 19 12:43:43 2024	1726731823	16	30	46	16
Thu Sep 19 12:43:43 2024	1726731823	14	32	46	23
Thu Sep 19 12:43:43 2024	1726731823	14	32	46	23
Thu Sep 19 12:43:42 2024	1726731822	4	42	46	37
Thu Sep 19 12:43:43 2024	1726731823	16	30	46	19
Thu Sep 19 12:43:43 2024	1726731823	14	32	46	24
Thu Sep 19 12:43:43 2024	1726731823	17	29	46	23
Thu Sep 19 12:43:42 2024	1726731822	6	40	46	38
Thu Sep 19 12:43:43 2024	1726731823	15	31	46	19
Thu Sep 19 12:43:43 2024	1726731823	11	35	46	17
Thu Sep 19 12:43:43 2024	1726731823	16	31	46	16
Thu Sep 19 12:43:43 2024	1726731823	18	29	46	23
Thu Sep 19 12:43:42 2024	1726731822	6	40	46	38
Thu Sep 19 12:43:43 2024	1726731823	0	46	46	40
Thu Sep 19 12:43:43 2024	1726731823	15	32	46	20
Thu Sep 19 12:43:42 2024	1726731822	7	39	46	29
Thu Sep 19 12:43:43 2024	1726731823	16	31	46	16
Thu Sep 19 12:43:43 2024	1726731823	18	29	46	23
Thu Sep 19 12:43:42 2024	1726731822	4	42	46	37
Thu Sep 19 12:43:43 2024	1726731823	8	38	46	38
Thu Sep 19 12:43:43 2024	1726731823	11	35	46	17
Thu Sep 19 12:43:42 2024	1726731822	8	39	46	29
Thu Sep 19 12:43:43 2024	1726731823	16	31	46	16
Thu Sep 19 12:43:43 2024	1726731823	18	29	46	23
Thu Sep 19 12:43:43 2024	1726731823	17	30	47	19
Thu Sep 19 12:43:42 2024	1726731822	8	39	47	29
Thu Sep 19 12:43:43 2024	1726731823	19	27	47	22
Thu Sep 19 12:43:43 2024	1726731823	18	29	47	23
Thu Sep 19 12:43:43 2024	1726731823	18	28	47	24
Thu Sep 19 12:43:43 2024	1726731823	16	31	47	16
Thu Sep 19 12:43:43 2024	1726731823	16	30	47	25
Thu Sep 19 12:43:43 2024	1726731823	17	30	47	19
Thu Sep 19 12:43:43 2024	1726731823	20	27	47	23
Thu Sep 19 12:43:42 2024	1726731822	8	39	47	29
Thu Sep 19 12:43:43 2024	1726731823	0	46	47	40
Thu Sep 19 12:43:43 2024	1726731823	0	47	47	41
Thu Sep 19 12:43:43 2024	1726731823	0	46	47	41
Thu Sep 19 12:43:43 2024	1726731823	3	43	47	40
Thu Sep 19 12:43:43 2024	1726731823	0	46	47	40
Thu Sep 19 12:43:43 2024	1726731823	14	33	47	18
Thu Sep 19 12:43:43 2024	1726731823	0	46	47	41
Thu Sep 19 12:43:43 2024	1726731823	18	29	47	23
Thu Sep 19 12:43:43 2024	1726731823	17	30	47	19
Thu Sep 19 12:43:42 2024	1726731822	1	46	47	39
Thu Sep 19 12:43:43 2024	1726731823	20	27	47	23
Thu Sep 19 12:43:42 2024	1726731822	0	46	47	39
Thu Sep 19 12:43:42 2024	1726731822	1	46	47	39
Thu Sep 19 12:43:43 2024	1726731823	15	32	47	31
Thu Sep 19 12:43:43 2024	1726731823	17	30	47	25
Thu Sep 19 12:43:42 2024	1726731822	1	46	47	39
Thu Sep 19 12:43:42 2024	1726731822	8	39	47	29
Thu Sep 19 12:43:43 2024	1726731823	18	29	47	24
Thu Sep 19 12:43:43 2024	1726731823	15	32	47	21
Thu Sep 19 12:43:43 2024	1726731823	15	33	47	31
Thu Sep 19 12:43:43 2024	1726731823	14	33	47	24
Thu Sep 19 12:43:43 2024	1726731823	20	27	47	23
Thu Sep 19 12:43:43 2024	1726731823	25	22	47	11
Thu Sep 19 12:43:43 2024	1726731823	0	47	47	41
Thu Sep 19 12:43:43 2024	1726731823	0	47	47	41
Thu Sep 19 12:43:43 2024	1726731823	17	31	47	25
Thu Sep 19 12:43:43 2024	1726731823	20	27	47	24
Thu Sep 19 12:43:43 2024	1726731823	20	27	47	23
Thu Sep 19 12:43:43 2024	1726731823	25	22	47	11
Thu Sep 19 12:43:43 2024	1726731823	20	27	47	23
Thu Sep 19 12:43:43 2024	1726731823	24	23	47	18
Thu Sep 19 12:43:43 2024	1726731823	17	31	47	30
Thu Sep 19 12:43:43 2024	1726731823	18	29	47	24
Thu Sep 19 12:43:43 2024	1726731823	25	22	47	11
Thu Sep 19 12:43:42 2024	1726731822	3	45	47	36
Thu Sep 19 12:43:43 2024	1726731823	24	23	47	18
Thu Sep 19 12:43:43 2024	1726731823	17	31	47	30
Thu Sep 19 12:43:43 2024	1726731823	17	30	47	19
Thu Sep 19 12:43:43 2024	1726731823	15	32	47	31
Thu Sep 19 12:43:42 2024	1726731822	7	40	48	38
Thu Sep 19 12:43:43 2024	1726731823	18	30	48	24
Thu Sep 19 12:43:43 2024	1726731823	15	32	48	21
Thu Sep 19 12:43:43 2024	1726731823	15	33	48	24
Thu Sep 19 12:43:43 2024	1726731823	24	23	48	15
Thu Sep 19 12:43:43 2024	1726731823	16	31	48	27
Thu Sep 19 12:43:43 2024	1726731823	15	32	48	31
Thu Sep 19 12:43:43 2024	1726731823	17	31	48	30
Thu Sep 19 12:43:43 2024	1726731823	25	22	48	11
Thu Sep 19 12:43:43 2024	1726731823	20	27	48	24
Thu Sep 19 12:43:43 2024	1726731823	24	23	48	15
Thu Sep 19 12:43:43 2024	1726731823	15	33	48	24
Thu Sep 19 12:43:42 2024	1726731822	7	40	48	38
Thu Sep 19 12:43:43 2024	1726731823	26	22	48	11
Thu Sep 19 12:43:43 2024	1726731823	18	30	48	24
Thu Sep 19 12:43:43 2024	1726731823	21	27	48	24
Thu Sep 19 12:43:43 2024	1726731823	20	28	48	22
Thu Sep 19 12:43:43 2024	1726731823	24	24	48	15
Thu Sep 19 12:43:43 2024	1726731823	16	32	48	21
Thu Sep 19 12:43:43 2024	1726731823	15	32	48	31
Thu Sep 19 12:43:42 2024	1726731822	7	41	48	38
Thu Sep 19 12:43:43 2024	1726731823	21	27	48	24
Thu Sep 19 12:43:43 2024	1726731823	15	32	48	31
Thu Sep 19 12:43:43 2024	1726731823	24	24	48	15
Thu Sep 19 12:43:43 2024	1726731823	15	32	48	31
Thu Sep 19 12:43:43 2024	1726731823	26	22	48	11
Thu Sep 19 12:43:42 2024	1726731822	6	42	48	38
Thu Sep 19 12:43:43 2024	1726731823	18	30	48	25
Thu Sep 19 12:43:43 2024	1726731823	24	24	48	15
Thu Sep 19 12:43:43 2024	1726731823	26	22	48	11
Thu Sep 19 12:43:43 2024	1726731823	26	22	48	11
Thu Sep 19 12:43:43 2024	1726731823	15	33	48	23
Thu Sep 19 12:43:43 2024	1726731823	18	30	48	25
Thu Sep 19 12:43:43 2024	1726731823	16	33	48	32
Thu Sep 19 12:43:42 2024	1726731822	6	42	48	38
Thu Sep 19 12:43:43 2024	1726731823	24	24	48	15
Thu Sep 19 12:43:43 2024	1726731823	17	31	48	19
Thu Sep 19 12:43:43 2024	1726731823	17	31	48	17
Thu Sep 19 12:43:43 2024	1726731823	20	29	48	22
Thu Sep 19 12:43:43 2024	1726731823	16	32	48	27
Thu Sep 19 12:43:43 2024	1726731823	22	26	48	17
Thu Sep 19 12:43:43 2024	1726731823	16	33	48	32
Thu Sep 19 12:43:43 2024	1726731823	26	23	48	11
Thu Sep 19 12:43:42 2024	1726731822	6	42	48	38
Thu Sep 19 12:43:43 2024	1726731823	17	31	48	17
Thu Sep 19 12:43:43 2024	1726731823	17	31	48	19
Thu Sep 19 12:43:43 2024	1726731823	17	31	48	17
Thu Sep 19 12:43:43 2024	1726731823	16	32	48	27
Thu Sep 19 12:43:43 2024	1726731823	24	24	48	15
Thu Sep 19 12:43:42 2024	1726731822	6	42	48	38
Thu Sep 19 12:43:43 2024	1726731823	22	26	48	17
Thu Sep 19 12:43:43 2024	1726731823	26	23	48	11
Thu Sep 19 12:43:43 2024	1726731823	17	31	48	17
Thu Sep 19 12:43:43 2024	1726731823	16	32	48	31
Thu Sep 19 12:43:43 2024	1726731823	17	31	48	19
Thu Sep 19 12:43:43 2024	1726731823	16	32	48	27
Thu Sep 19 12:43:43 2024	1726731823	25	24	48	15
Thu Sep 19 12:43:43 2024	1726731823	22	26	49	17
Thu Sep 19 12:43:42 2024	1726731822	6	43	49	38
Thu Sep 19 12:43:43 2024	1726731823	16	32	49	23
Thu Sep 19 12:43:43 2024	1726731823	25	24	49	15
Thu Sep 19 12:43:42 2024	1726731822	4	44	49	37
Thu Sep 19 12:43:43 2024	1726731823	23	26	49	17
Thu Sep 19 12:43:43 2024	1726731823	22	26	49	17
Thu Sep 19 12:43:43 2024	1726731823	17	32	49	31
Thu Sep 19 12:43:43 2024	1726731823	17	32	49	31
Thu Sep 19 12:43:43 2024	1726731823	17	31	49	17
Thu Sep 19 12:43:43 2024	1726731823	11	37	49	30
Thu Sep 19 12:43:43 2024	1726731823	26	23	49	11
Thu Sep 19 12:43:43 2024	1726731823	0	49	49	47
Thu Sep 19 12:43:43 2024	1726731823	25	24	49	15
Thu Sep 19 12:43:43 2024	1726731823	13	36	49	18
Thu Sep 19 12:43:43 2024	1726731823	25	23	49	18
Thu Sep 19 12:43:43 2024	1726731823	22	26	49	17
Thu Sep 19 12:43:42 2024	1726731822	6	43	49	38
Thu Sep 19 12:43:43 2024	1726731823	26	23	49	11
Thu Sep 19 12:43:43 2024	1726731823	25	24	49	15
Thu Sep 19 12:43:43 2024	1726731823	26	23	49	11
Thu Sep 19 12:43:42 2024	1726731822	5	44	49	37
Thu Sep 19 12:43:43 2024	1726731823	23	26	49	17
Thu Sep 19 12:43:43 2024	1726731823	25	24	49	18
Thu Sep 19 12:43:42 2024	1726731822	6	43	49	41
Thu Sep 19 12:43:43 2024	1726731823	25	24	49	15
Thu Sep 19 12:43:43 2024	1726731823	25	24	49	18
Thu Sep 19 12:43:43 2024	1726731823	17	32	49	21
Thu Sep 19 12:43:43 2024	1726731823	25	24	49	15
Thu Sep 19 12:43:43 2024	1726731823	17	33	49	23
Thu Sep 19 12:43:43 2024	1726731823	26	23	49	11
Thu Sep 19 12:43:43 2024	1726731823	25	24	49	21
Thu Sep 19 12:43:42 2024	1726731822	5	44	49	42
Thu Sep 19 12:43:43 2024	1726731823	17	33	49	23
Thu Sep 19 12:43:43 2024	1726731823	25	24	49	15
Thu Sep 19 12:43:43 2024	1726731823	26	23	49	11
Thu Sep 19 12:43:43 2024	1726731823	17	32	49	21
Thu Sep 19 12:43:43 2024	1726731823	17	33	49	18
Thu Sep 19 12:43:43 2024	1726731823	21	29	49	24
Thu Sep 19 12:43:42 2024	1726731822	6	43	49	41
Thu Sep 19 12:43:42 2024	1726731822	5	44	49	37
Thu Sep 19 12:43:43 2024	1726731823	25	24	49	15
Thu Sep 19 12:43:43 2024	1726731823	17	33	49	18
Thu Sep 19 12:43:42 2024	1726731822	6	44	49	41
Thu Sep 19 12:43:43 2024	1726731823	21	29	49	24
Thu Sep 19 12:43:43 2024	1726731823	17	33	50	18
Thu Sep 19 12:43:43 2024	1726731823	17	33	50	18
Thu Sep 19 12:43:42 2024	1726731822	6	44	50	42
Thu Sep 19 12:43:43 2024	1726731823	20	29	50	24
Thu Sep 19 12:43:43 2024	1726731823	22	27	50	18
Thu Sep 19 12:43:42 2024	1726731822	6	44	50	42
Thu Sep 19 12:43:43 2024	1726731823	17	33	50	23
Thu Sep 19 12:43:43 2024	1726731823	20	30	50	24
Thu Sep 19 12:43:43 2024	1726731823	20	30	50	23
Thu Sep 19 12:43:43 2024	1726731823	9	41	50	41
Thu Sep 19 12:43:43 2024	1726731823	16	34	50	27
Thu Sep 19 12:43:43 2024	1726731823	17	33	50	21
Thu Sep 19 12:43:42 2024	1726731822	5	45	50	37
Thu Sep 19 12:43:43 2024	1726731823	20	30	50	23
Thu Sep 19 12:43:43 2024	1726731823	9	41	50	41
Thu Sep 19 12:43:43 2024	1726731823	20	30	50	24
Thu Sep 19 12:43:43 2024	1726731823	17	33	50	16
Thu Sep 19 12:43:43 2024	1726731823	17	33	50	23
Thu Sep 19 12:43:43 2024	1726731823	16	35	50	27
Thu Sep 19 12:43:43 2024	1726731823	14	37	50	28
Thu Sep 19 12:43:43 2024	1726731823	13	37	50	29
Thu Sep 19 12:43:43 2024	1726731823	17	33	50	21
Thu Sep 19 12:43:42 2024	1726731822	5	45	50	43
Thu Sep 19 12:43:43 2024	1726731823	18	33	50	24
Thu Sep 19 12:43:43 2024	1726731823	9	41	50	41
Thu Sep 19 12:43:43 2024	1726731823	14	37	50	28
Thu Sep 19 12:43:43 2024	1726731823	16	35	50	28
Thu Sep 19 12:43:43 2024	1726731823	0	50	50	49
Thu Sep 19 12:43:43 2024	1726731823	14	37	50	28
Thu Sep 19 12:43:43 2024	1726731823	17	33	50	16
Thu Sep 19 12:43:43 2024	1726731823	20	30	50	24
Thu Sep 19 12:43:43 2024	1726731823	4	47	50	41
Thu Sep 19 12:43:42 2024	1726731822	2	49	50	47
Thu Sep 19 12:43:43 2024	1726731823	17	33	50	21
Thu Sep 19 12:43:42 2024	1726731822	5	45	50	43
Thu Sep 19 12:43:43 2024	1726731823	14	37	50	28
Thu Sep 19 12:43:43 2024	1726731823	20	30	50	24
Thu Sep 19 12:43:43 2024	1726731823	20	30	50	24
Thu Sep 19 12:43:43 2024	1726731823	18	33	50	21
Thu Sep 19 12:43:43 2024	1726731823	4	47	50	41
Thu Sep 19 12:43:43 2024	1726731823	15	36	51	35
Thu Sep 19 12:43:43 2024	1726731823	17	33	51	16
Thu Sep 19 12:43:43 2024	1726731823	21	30	51	24
Thu Sep 19 12:43:43 2024	1726731823	4	47	51	41
Thu Sep 19 12:43:43 2024	1726731823	15	36	51	35
Thu Sep 19 12:43:42 2024	1726731822	6	45	51	43
Thu Sep 19 12:43:43 2024	1726731823	17	34	51	16
Thu Sep 19 12:43:43 2024	1726731823	17	34	51	27
Thu Sep 19 12:43:43 2024	1726731823	17	34	51	23
Thu Sep 19 12:43:43 2024	1726731823	20	31	51	24
Thu Sep 19 12:43:43 2024	1726731823	21	30	51	24
Thu Sep 19 12:43:42 2024	1726731822	5	45	51	37
Thu Sep 19 12:43:43 2024	1726731823	22	28	51	19
Thu Sep 19 12:43:43 2024	1726731823	23	28	51	17
Thu Sep 19 12:43:43 2024	1726731823	14	37	51	29
Thu Sep 19 12:43:43 2024	1726731823	17	34	51	27
Thu Sep 19 12:43:43 2024	1726731823	17	34	51	21
Thu Sep 19 12:43:43 2024	1726731823	17	34	51	16
Thu Sep 19 12:43:43 2024	1726731823	22	28	51	19
Thu Sep 19 12:43:43 2024	1726731823	23	28	51	17
Thu Sep 19 12:43:43 2024	1726731823	23	28	51	17
Thu Sep 19 12:43:43 2024	1726731823	17	34	51	27
Thu Sep 19 12:43:42 2024	1726731822	6	45	51	43
Thu Sep 19 12:43:43 2024	1726731823	17	34	51	16
Thu Sep 19 12:43:43 2024	1726731823	22	29	51	19
Thu Sep 19 12:43:43 2024	1726731823	17	34	51	27
Thu Sep 19 12:43:43 2024	1726731823	0	51	51	47
Thu Sep 19 12:43:43 2024	1726731823	23	28	51	17
Thu Sep 19 12:43:43 2024	1726731823	0	51	51	47
Thu Sep 19 12:43:43 2024	1726731823	14	37	51	29
Thu Sep 19 12:43:43 2024	1726731823	17	34	51	23
Thu Sep 19 12:43:43 2024	1726731823	23	29	51	19
Thu Sep 19 12:43:43 2024	1726731823	17	34	51	21
Thu Sep 19 12:43:43 2024	1726731823	17	34	51	27
Thu Sep 19 12:43:43 2024	1726731823	23	29	51	19
Thu Sep 19 12:43:43 2024	1726731823	17	34	51	23
Thu Sep 19 12:43:43 2024	1726731823	17	35	51	18
Thu Sep 19 12:43:43 2024	1726731823	9	42	51	41
Thu Sep 19 12:43:43 2024	1726731823	23	29	51	19
Thu Sep 19 12:43:43 2024	1726731823	23	29	52	19
Thu Sep 19 12:43:43 2024	1726731823	0	51	52	50
Thu Sep 19 12:43:43 2024	1726731823	17	35	52	28
Thu Sep 19 12:43:43 2024	1726731823	16	36	52	35
Thu Sep 19 12:43:43 2024	1726731823	17	35	52	28
Thu Sep 19 12:43:43 2024	1726731823	16	36	52	35
Thu Sep 19 12:43:43 2024	1726731823	17	35	52	18
Thu Sep 19 12:43:43 2024	1726731823	7	45	52	44
Thu Sep 19 12:43:43 2024	1726731823	7	44	52	44
Thu Sep 19 12:43:43 2024	1726731823	7	45	52	44
Thu Sep 19 12:43:43 2024	1726731823	7	44	52	44
Thu Sep 19 12:43:43 2024	1726731823	16	36	52	35
Thu Sep 19 12:43:43 2024	1726731823	7	45	52	44
Thu Sep 19 12:43:43 2024	1726731823	7	45	52	44
Thu Sep 19 12:43:43 2024	1726731823	17	35	52	21
Thu Sep 19 12:43:43 2024	1726731823	24	28	52	22
Thu Sep 19 12:43:43 2024	1726731823	16	36	52	35
Thu Sep 19 12:43:43 2024	1726731823	15	37	52	21
Thu Sep 19 12:43:43 2024	1726731823	16	36	52	36
Thu Sep 19 12:43:43 2024	1726731823	16	36	52	27
Thu Sep 19 12:43:43 2024	1726731823	15	37	52	21
Thu Sep 19 12:43:43 2024	1726731823	23	29	52	22
Thu Sep 19 12:43:43 2024	1726731823	17	35	52	23
Thu Sep 19 12:43:43 2024	1726731823	16	36	52	36
Thu Sep 19 12:43:43 2024	1726731823	17	35	52	18
Thu Sep 19 12:43:42 2024	1726731822	18	34	52	30
Thu Sep 19 12:43:43 2024	1726731823	17	35	52	16
Thu Sep 19 12:43:43 2024	1726731823	23	29	52	22
Thu Sep 19 12:43:43 2024	1726731823	15	37	52	21
Thu Sep 19 12:43:43 2024	1726731823	23	29	52	22
Thu Sep 19 12:43:43 2024	1726731823	15	37	52	21
Thu Sep 19 12:43:43 2024	1726731823	15	37	53	21
Thu Sep 19 12:43:43 2024	1726731823	15	37	53	21
Thu Sep 19 12:43:43 2024	1726731823	15	37	53	21
Thu Sep 19 12:43:43 2024	1726731823	21	31	53	19
Thu Sep 19 12:43:43 2024	1726731823	17	36	53	18
Thu Sep 19 12:43:43 2024	1726731823	17	35	53	16
Thu Sep 19 12:43:43 2024	1726731823	17	36	53	35
Thu Sep 19 12:43:43 2024	1726731823	15	37	53	21
Thu Sep 19 12:43:43 2024	1726731823	18	35	53	21
Thu Sep 19 12:43:43 2024	1726731823	17	36	53	16
Thu Sep 19 12:43:43 2024	1726731823	0	53	53	49
Thu Sep 19 12:43:43 2024	1726731823	18	35	53	21
Thu Sep 19 12:43:43 2024	1726731823	18	35	53	21
Thu Sep 19 12:43:43 2024	1726731823	17	36	53	16
Thu Sep 19 12:43:43 2024	1726731823	17	36	53	18
Thu Sep 19 12:43:43 2024	1726731823	18	35	53	21
Thu Sep 19 12:43:43 2024	1726731823	21	32	53	24
Thu Sep 19 12:43:43 2024	1726731823	17	36	53	18
Thu Sep 19 12:43:43 2024	1726731823	17	36	53	16
Thu Sep 19 12:43:43 2024	1726731823	21	33	53	24
Thu Sep 19 12:43:43 2024	1726731823	17	37	53	18
Thu Sep 19 12:43:43 2024	1726731823	17	36	54	16
Thu Sep 19 12:43:43 2024	1726731823	21	33	54	24
Thu Sep 19 12:43:43 2024	1726731823	17	37	54	18
Thu Sep 19 12:43:43 2024	1726731823	21	33	54	24
Thu Sep 19 12:43:43 2024	1726731823	29	24	54	23
Thu Sep 19 12:43:43 2024	1726731823	17	37	54	23
Thu Sep 19 12:43:43 2024	1726731823	29	24	54	23
Thu Sep 19 12:43:43 2024	1726731823	17	37	54	23
Thu Sep 19 12:43:42 2024	1726731822	4	50	54	42
Thu Sep 19 12:43:43 2024	1726731823	30	25	54	23
Thu Sep 19 12:43:42 2024	1726731822	4	50	54	42
Thu Sep 19 12:43:42 2024	1726731822	4	50	54	42
Thu Sep 19 12:43:43 2024	1726731823	30	25	54	23
Thu Sep 19 12:43:43 2024	1726731823	16	38	54	29
Thu Sep 19 12:43:43 2024	1726731823	18	36	54	36
Thu Sep 19 12:43:42 2024	1726731822	4	50	54	42
Thu Sep 19 12:43:43 2024	1726731823	16	38	54	30
Thu Sep 19 12:43:43 2024	1726731823	30	25	54	23
Thu Sep 19 12:43:42 2024	1726731822	4	50	55	42
Thu Sep 19 12:43:43 2024	1726731823	16	38	55	29
Thu Sep 19 12:43:43 2024	1726731823	30	25	55	23
Thu Sep 19 12:43:42 2024	1726731822	4	50	55	42
Thu Sep 19 12:43:43 2024	1726731823	2	53	55	50
Thu Sep 19 12:43:43 2024	1726731823	2	53	55	50
Thu Sep 19 12:43:43 2024	1726731823	25	30	55	25
Thu Sep 19 12:43:43 2024	1726731823	2	53	55	50
Thu Sep 19 12:43:43 2024	1726731823	2	53	55	50
Thu Sep 19 12:43:43 2024	1726731823	2	53	55	50
Thu Sep 19 12:43:43 2024	1726731823	3	52	55	50
Thu Sep 19 12:43:43 2024	1726731823	3	52	55	50
Thu Sep 19 12:43:43 2024	1726731823	16	39	55	19
Thu Sep 19 12:43:43 2024	1726731823	3	52	55	50
Thu Sep 19 12:43:43 2024	1726731823	3	52	55	50
Thu Sep 19 12:43:43 2024	1726731823	3	52	55	50
Thu Sep 19 12:43:43 2024	1726731823	3	52	55	50
Thu Sep 19 12:43:43 2024	1726731823	3	52	55	50
Thu Sep 19 12:43:43 2024	1726731823	20	35	55	18
Thu Sep 19 12:43:43 2024	1726731823	30	25	55	24
Thu Sep 19 12:43:43 2024	1726731823	18	37	55	21
Thu Sep 19 12:43:43 2024	1726731823	3	52	55	50
Thu Sep 19 12:43:43 2024	1726731823	30	25	55	24
Thu Sep 19 12:43:43 2024	1726731823	3	53	55	50
Thu Sep 19 12:43:43 2024	1726731823	18	37	55	18
Thu Sep 19 12:43:43 2024	1726731823	18	37	55	21
Thu Sep 19 12:43:43 2024	1726731823	16	39	55	19
Thu Sep 19 12:43:43 2024	1726731823	16	39	55	19
Thu Sep 19 12:43:43 2024	1726731823	30	25	55	24
Thu Sep 19 12:43:43 2024	1726731823	25	30	55	25
Thu Sep 19 12:43:43 2024	1726731823	23	33	55	19
Thu Sep 19 12:43:43 2024	1726731823	16	39	55	19
Thu Sep 19 12:43:43 2024	1726731823	18	37	55	21
Thu Sep 19 12:43:43 2024	1726731823	30	26	55	24
Thu Sep 19 12:43:43 2024	1726731823	25	31	56	25
Thu Sep 19 12:43:43 2024	1726731823	0	55	56	50
Thu Sep 19 12:43:43 2024	1726731823	29	27	56	26
Thu Sep 19 12:43:43 2024	1726731823	24	31	56	24
Thu Sep 19 12:43:43 2024	1726731823	25	31	56	25
